132,15,17,18,19,19,17,16,15,16,13,12,11,10,7,6,14,5,4,3,2,1,1,2,3,11,9,8,7,6,6,7,8,9,10,11,12,20,18,14,9,10,19,1,5,3,2,4,0,6,14,21,22,14,21,20,19,18,17,16,15,15,15,15,16,17,18,19,23,24,25,20,18,15,16,17,8,13,12,12,13,14,15,19,18,19,20,21,22,23,24,25,26,27,28,29,30,10,10,11,12,13,20,14,15,16,17,1,2,3,4,5,6,18,18,19,20,17,18,19,20,21,22,24,25,8,26,27,9,10,11,12,13,30,28,29,31,32,33,17,7,13,14,23
133,21,23,24,25,24,22,21,20,22,18,17,16,15,12,11,20,1,2,3,4,5,6,7,8,16,14,13,12,11,11,12,13,14,15,16,17,26,24,19,14,15,25,6,10,8,7,9,6,0,20,27,28,20,27,26,25,24,23,22,21,21,21,21,22,23,24,25,29,30,31,26,23,20,21,22,13,18,17,17,18,19,20,24,23,24,25,26,27,28,29,30,31,32,33,34,35,15,15,16,17,18,25,20,21,22,23,7,8,9,10,11,12,24,24,25,26,23,24,25,26,27,28,30,31,14,32,33,15,16,17,18,19,36,34,35,37,38,39,23,13,18,19,29
480,2,4,5,6,7,9,10,11,3,13,14,15,16,19,20,1,19,18,17,16,15,15,16,17,25,23,22,21,20,20,21,22,23,24,25,26,7,5,12,17,24,6,15,19,17,16,18,14,20,0,8,9,1,7,6,5,4,3,2,1,2,2,2,3,4,5,6,10,11,12,7,16,13,14,15,18,17,16,16,17,18,19,7,8,9,10,11,12,13,14,15,16,17,18,19,20,17,17,18,19,20,7,1,2,3,4,13,12,11,10,9,8,5,5,6,7,4,5,6,7,8,9,11,12,6,13,14,5,4,3,2,1,17,15,16,18,19,20,4,7,27,28,10
481,9,11,12,13,14,16,17,18,10,20,21,22,23,26,27,8,26,25,24,23,22,22,23,24,32,30,29,28,27,27,28,29,30,31,32,33,14,12,19,24,31,13,22,26,24,23,25,21,27,8,0,1,8,15,14,13,12,11,10,9,8,7,6,5,4,3,2,2,3,4,1,23,20,21,22,25,24,23,23,24,25,26,14,15,16,17,18,19,20,21,22,23,24,25,26,27,24,24,25,26,27,14,7,7,8,9,20,19,18,17,16,15,12,12,13,14,11,12,13,14,15,16,18,19,13,20,21,12,11,10,9,8,24,22,23,25,26,27,11,14,34,35,17
482,10,12,13,14,15,17,18,19,11,21,22,23,24,27,28,9,27,26,25,24,23,23,24,25,33,31,30,29,28,28,29,30,31,32,33,34,15,13,20,25,32,14,23,27,25,24,26,22,28,9,1,0,9,16,15,14,13,12,11,10,9,8,7,6,5,4,3,1,2,3,2,24,21,22,23,26,25,24,24,25,26,27,15,16,17,18,19,20,21,22,23,24,25,26,27,28,25,25,26,27,28,15,8,8,9,10,21,20,19,18,17,16,13,13,14,15,12,13,14,15,16,17,19,20,14,21,22,13,12,11,10,9,25,23,24,26,27,28,12,15,35,36,18
483,2,4,5,6,7,9,10,11,3,13,14,15,16,19,20,1,19,18,17,16,15,15,16,17,25,23,22,21,20,20,21,22,23,24,25,26,7,5,12,17,24,6,15,19,17,16,18,14,20,1,8,9,0,8,7,6,5,4,3,2,1,2,2,3,4,5,6,10,11,12,7,16,13,14,15,18,17,16,16,17,18,19,7,8,9,10,11,12,13,14,15,16,17,18,19,20,17,17,18,19,20,7,1,2,3,4,13,12,11,10,9,8,5,5,6,7,4,5,6,7,8,9,11,12,6,13,14,5,4,3,2,1,17,15,16,18,19,20,4,7,27,28,10
511,9,11,12,13,14,16,17,18,10,20,21,22,23,26,27,8,26,25,24,23,22,22,23,24,32,30,29,28,27,27,28,29,30,31,32,33,14,12,19,24,31,13,22,26,24,23,25,21,27,7,15,16,8,0,1,2,3,4,5,6,9,9,9,10,11,12,13,17,18,19,14,23,20,21,22,25,24,23,23,24,25,26,14,15,16,17,18,19,20,21,22,23,24,25,26,27,24,24,25,26,27,14,8,9,10,11,20,19,18,17,16,15,12,12,13,14,11,12,13,14,15,16,18,19,13,20,21,12,11,10,9,8,24,22,23,25,26,27,11,14,34,35,17
512,8,10,11,12,13,15,16,17,9,19,20,21,22,25,26,7,25,24,23,22,21,21,22,23,31,29,28,27,26,26,27,28,29,30,31,32,13,11,18,23,30,12,21,25,23,22,24,20,26,6,14,15,7,1,0,1,2,3,4,5,8,8,8,9,10,11,12,16,17,18,13,22,19,20,21,24,23,22,22,23,24,25,13,14,15,16,17,18,19,20,21,22,23,24,25,26,23,23,24,25,26,13,7,8,9,10,19,18,17,16,15,14,11,11,12,13,10,11,12,13,14,15,17,18,12,19,20,11,10,9,8,7,23,21,22,24,25,26,10,13,33,34,16
513,7,9,10,11,12,14,15,16,8,18,19,20,21,24,25,6,24,23,22,21,20,20,21,22,30,28,27,26,25,25,26,27,28,29,30,31,12,10,17,22,29,11,20,24,22,21,23,19,25,5,13,14,6,2,1,0,1,2,3,4,7,7,7,8,9,10,11,15,16,17,12,21,18,19,20,23,22,21,21,22,23,24,12,13,14,15,16,17,18,19,20,21,22,23,24,25,22,22,23,24,25,12,6,7,8,9,18,17,16,15,14,13,10,10,11,12,9,10,11,12,13,14,16,17,11,18,19,10,9,8,7,6,22,20,21,23,24,25,9,12,32,33,15
514,6,8,9,10,11,13,14,15,7,17,18,19,20,23,24,5,23,22,21,20,19,19,20,21,29,27,26,25,24,24,25,26,27,28,29,30,11,9,16,21,28,10,19,23,21,20,22,18,24,4,12,13,5,3,2,1,0,1,2,3,6,6,6,7,8,9,10,14,15,16,11,20,17,18,19,22,21,20,20,21,22,23,11,12,13,14,15,16,17,18,19,20,21,22,23,24,21,21,22,23,24,11,5,6,7,8,17,16,15,14,13,12,9,9,10,11,8,9,10,11,12,13,15,16,10,17,18,9,8,7,6,5,21,19,20,22,23,24,8,11,31,32,14
515,5,7,8,9,10,12,13,14,6,16,17,18,19,22,23,4,22,21,20,19,18,18,19,20,28,26,25,24,23,23,24,25,26,27,28,29,10,8,15,20,27,9,18,22,20,19,21,17,23,3,11,12,4,4,3,2,1,0,1,2,5,5,5,6,7,8,9,13,14,15,10,19,16,17,18,21,20,19,19,20,21,22,10,11,12,13,14,15,16,17,18,19,20,21,22,23,20,20,21,22,23,10,4,5,6,7,16,15,14,13,12,11,8,8,9,10,7,8,9,10,11,12,14,15,9,16,17,8,7,6,5,4,20,18,19,21,22,23,7,10,30,31,13
516,4,6,7,8,9,11,12,13,5,15,16,17,18,21,22,3,21,20,19,18,17,17,18,19,27,25,24,23,22,22,23,24,25,26,27,28,9,7,14,19,26,8,17,21,19,18,20,16,22,2,10,11,3,5,4,3,2,1,0,1,4,4,4,5,6,7,8,12,13,14,9,18,15,16,17,20,19,18,18,19,20,21,9,10,11,12,13,14,15,16,17,18,19,20,21,22,19,19,20,21,22,9,3,4,5,6,15,14,13,12,11,10,7,7,8,9,6,7,8,9,10,11,13,14,8,15,16,7,6,5,4,3,19,17,18,20,21,22,6,9,29,30,12
517,3,5,6,7,8,10,11,12,4,14,15,16,17,20,21,2,20,19,18,17,16,16,17,18,26,24,23,22,21,21,22,23,24,25,26,27,8,6,13,18,25,7,16,20,18,17,19,15,21,1,9,10,2,6,5,4,3,2,1,0,3,3,3,4,5,6,7,11,12,13,8,17,14,15,16,19,18,17,17,18,19,20,8,9,10,11,12,13,14,15,16,17,18,19,20,21,18,18,19,20,21,8,2,3,4,5,14,13,12,11,10,9,6,6,7,8,5,6,7,8,9,10,12,13,7,14,15,6,5,4,3,2,18,16,17,19,20,21,5,8,28,29,11
518,3,5,6,7,8,10,11,12,4,14,15,16,17,20,21,2,20,19,18,17,16,16,17,18,26,24,23,22,21,21,22,23,24,25,26,27,8,6,13,18,25,7,16,20,18,17,19,15,21,2,8,9,1,9,8,7,6,5,4,3,0,1,2,3,4,5,6,10,11,12,7,17,14,15,16,19,18,17,17,18,19,20,8,9,10,11,12,13,14,15,16,17,18,19,20,21,18,18,19,20,21,8,2,2,3,4,14,13,12,11,10,9,6,6,7,8,5,6,7,8,9,10,12,13,7,14,15,6,5,4,3,2,18,16,17,19,20,21,5,8,28,29,11
519,3,5,6,7,8,10,11,12,4,14,15,16,17,20,21,2,20,19,18,17,16,16,17,18,26,24,23,22,21,21,22,23,24,25,26,27,8,6,13,18,25,7,16,20,18,17,19,15,21,2,7,8,2,9,8,7,6,5,4,3,1,0,1,2,3,4,5,9,10,11,6,17,14,15,16,19,18,17,17,18,19,20,8,9,10,11,12,13,14,15,16,17,18,19,20,21,18,18,19,20,21,8,1,1,2,3,14,13,12,11,10,9,6,6,7,8,5,6,7,8,9,10,12,13,7,14,15,6,5,4,3,2,18,16,17,19,20,21,5,8,28,29,11
521,3,5,6,7,8,10,11,12,4,14,15,16,17,20,21,2,20,19,18,17,16,16,17,18,26,24,23,22,21,21,22,23,24,25,26,27,8,6,13,18,25,7,16,20,18,17,19,15,21,2,6,7,2,9,8,7,6,5,4,3,2,1,0,1,2,3,4,8,9,10,5,17,14,15,16,19,18,17,17,18,19,20,8,9,10,11,12,13,14,15,16,17,18,19,20,21,18,18,19,20,21,8,1,1,2,3,14,13,12,11,10,9,6,6,7,8,5,6,7,8,9,10,12,13,7,14,15,6,5,4,3,2,18,16,17,19,20,21,5,8,28,29,11
522,4,6,7,8,9,11,12,13,5,15,16,17,18,21,22,3,21,20,19,18,17,17,18,19,27,25,24,23,22,22,23,24,25,26,27,28,9,7,14,19,26,8,17,21,19,18,20,16,22,3,5,6,3,10,9,8,7,6,5,4,3,2,1,0,1,2,3,7,8,9,4,18,15,16,17,20,19,18,18,19,20,21,9,10,11,12,13,14,15,16,17,18,19,20,21,22,19,19,20,21,22,9,2,2,3,4,15,14,13,12,11,10,7,7,8,9,6,7,8,9,10,11,13,14,8,15,16,7,6,5,4,3,19,17,18,20,21,22,6,9,29,30,12
523,5,7,8,9,10,12,13,14,6,16,17,18,19,22,23,4,22,21,20,19,18,18,19,20,28,26,25,24,23,23,24,25,26,27,28,29,10,8,15,20,27,9,18,22,20,19,21,17,23,4,4,5,4,11,10,9,8,7,6,5,4,3,2,1,0,1,2,6,7,8,3,19,16,17,18,21,20,19,19,20,21,22,10,11,12,13,14,15,16,17,18,19,20,21,22,23,20,20,21,22,23,10,3,3,4,5,16,15,14,13,12,11,8,8,9,10,7,8,9,10,11,12,14,15,9,16,17,8,7,6,5,4,20,18,19,21,22,23,7,10,30,31,13
524,6,8,9,10,11,13,14,15,7,17,18,19,20,23,24,5,23,22,21,20,19,19,20,21,29,27,26,25,24,24,25,26,27,28,29,30,11,9,16,21,28,10,19,23,21,20,22,18,24,5,3,4,5,12,11,10,9,8,7,6,5,4,3,2,1,0,1,5,6,7,2,20,17,18,19,22,21,20,20,21,22,23,11,12,13,14,15,16,17,18,19,20,21,22,23,24,21,21,22,23,24,11,4,4,5,6,17,16,15,14,13,12,9,9,10,11,8,9,10,11,12,13,15,16,10,17,18,9,8,7,6,5,21,19,20,22,23,24,8,11,31,32,14
525,7,9,10,11,12,14,15,16,8,18,19,20,21,24,25,6,24,23,22,21,20,20,21,22,30,28,27,26,25,25,26,27,28,29,30,31,12,10,17,22,29,11,20,24,22,21,23,19,25,6,2,3,6,13,12,11,10,9,8,7,6,5,4,3,2,1,0,4,5,6,1,21,18,19,20,23,22,21,21,22,23,24,12,13,14,15,16,17,18,19,20,21,22,23,24,25,22,22,23,24,25,12,5,5,6,7,18,17,16,15,14,13,10,10,11,12,9,10,11,12,13,14,16,17,11,18,19,10,9,8,7,6,22,20,21,23,24,25,9,12,32,33,15
526,11,13,14,15,16,18,19,20,12,22,23,24,25,28,29,10,28,27,26,25,24,24,25,26,34,32,31,30,29,29,30,31,32,33,34,35,16,14,21,26,33,15,24,28,26,25,27,23,29,10,2,1,10,17,16,15,14,13,12,11,10,9,8,7,6,5,4,0,1,2,3,25,22,23,24,27,26,25,25,26,27,28,16,17,18,19,20,21,22,23,24,25,26,27,28,29,26,26,27,28,29,16,9,9,10,11,22,21,20,19,18,17,14,14,15,16,13,14,15,16,17,18,20,21,15,22,23,14,13,12,11,10,26,24,25,27,28,29,13,16,36,37,19
527,12,14,15,16,17,19,20,21,13,23,24,25,26,29,30,11,29,28,27,26,25,25,26,27,35,33,32,31,30,30,31,32,33,34,35,36,17,15,22,27,34,16,25,29,27,26,28,24,30,11,3,2,11,18,17,16,15,14,13,12,11,10,9,8,7,6,5,1,0,1,4,26,23,24,25,28,27,26,26,27,28,29,17,18,19,20,21,22,23,24,25,26,27,28,29,30,27,27,28,29,30,17,10,10,11,12,23,22,21,20,19,18,15,15,16,17,14,15,16,17,18,19,21,22,16,23,24,15,14,13,12,11,27,25,26,28,29,30,14,17,37,38,20
528,13,15,16,17,18,20,21,22,14,24,25,26,27,30,31,12,30,29,28,27,26,26,27,28,36,34,33,32,31,31,32,33,34,35,36,37,18,16,23,28,35,17,26,30,28,27,29,25,31,12,4,3,12,19,18,17,16,15,14,13,12,11,10,9,8,7,6,2,1,0,5,27,24,25,26,29,28,27,27,28,29,30,18,19,20,21,22,23,24,25,26,27,28,29,30,31,28,28,29,30,31,18,11,11,12,13,24,23,22,21,20,19,16,16,17,18,15,16,17,18,19,20,22,23,17,24,25,16,15,14,13,12,28,26,27,29,30,31,15,18,38,39,21
529,8,10,11,12,13,15,16,17,9,19,20,21,22,25,26,7,25,24,23,22,21,21,22,23,31,29,28,27,26,26,27,28,29,30,31,32,13,11,18,23,30,12,21,25,23,22,24,20,26,7,1,2,7,14,13,12,11,10,9,8,7,6,5,4,3,2,1,3,4,5,0,22,19,20,21,24,23,22,22,23,24,25,13,14,15,16,17,18,19,20,21,22,23,24,25,26,23,23,24,25,26,13,6,6,7,8,19,18,17,16,15,14,11,11,12,13,10,11,12,13,14,15,17,18,12,19,20,11,10,9,8,7,23,21,22,24,25,26,10,13,33,34,16
592,14,12,11,10,9,7,6,5,13,5,6,7,8,11,12,15,22,21,20,19,18,18,19,20,18,16,15,14,13,13,14,15,16,17,18,19,11,11,4,9,17,10,17,13,15,16,14,18,23,16,23,24,16,23,22,21,20,19,18,17,17,17,17,18,19,20,21,25,26,27,22,0,3,2,1,10,9,8,8,9,10,11,9,8,9,10,11,12,13,14,15,16,17,18,19,20,9,9,10,11,12,10,16,17,18,19,19,20,21,22,23,23,12,12,13,14,13,14,15,16,17,18,20,21,21,22,23,20,19,18,17,16,26,24,25,27,28,29,12,22,20,21,19
593,11,9,8,7,6,4,3,2,10,2,3,4,5,8,9,12,19,18,17,16,15,15,16,17,15,13,12,11,10,10,11,12,13,14,15,16,8,8,1,6,14,7,14,10,12,13,11,15,20,13,20,21,13,20,19,18,17,16,15,14,14,14,14,15,16,17,18,22,23,24,19,3,0,1,2,7,6,5,5,6,7,8,6,5,6,7,8,9,10,11,12,13,14,15,16,17,6,6,7,8,9,7,13,14,15,16,16,17,18,19,20,20,9,9,10,11,10,11,12,13,14,15,17,18,18,19,20,17,16,15,14,13,23,21,22,24,25,26,9,19,17,18,16
594,12,10,9,8,7,5,4,3,11,3,4,5,6,9,10,13,20,19,18,17,16,16,17,18,16,14,13,12,11,11,12,13,14,15,16,17,9,9,2,7,15,8,15,11,13,14,12,16,21,14,21,22,14,21,20,19,18,17,16,15,15,15,15,16,17,18,19,23,24,25,20,2,1,0,1,8,7,6,6,7,8,9,7,6,7,8,9,10,11,12,13,14,15,16,17,18,7,7,8,9,10,8,14,15,16,17,17,18,19,20,21,21,10,10,11,12,11,12,13,14,15,16,18,19,19,20,21,18,17,16,15,14,24,22,23,25,26,27,10,20,18,19,17
595,13,11,10,9,8,6,5,4,12,4,5,6,7,10,11,14,21,20,19,18,17,17,18,19,17,15,14,13,12,12,13,14,15,16,17,18,10,10,3,8,16,9,16,12,14,15,13,17,22,15,22,23,15,22,21,20,19,18,17,16,16,16,16,17,18,19,20,24,25,26,21,1,2,1,0,9,8,7,7,8,9,10,8,7,8,9,10,11,12,13,14,15,16,17,18,19,8,8,9,10,11,9,15,16,17,18,18,19,20,21,22,22,11,11,12,13,12,13,14,15,16,17,19,20,20,21,22,19,18,17,16,15,25,23,24,26,27,28,11,21,19,20,18
832,16,14,13,12,11,9,8,7,15,5,4,3,2,1,2,17,12,11,10,9,8,8,9,10,8,6,5,4,3,3,4,5,6,7,8,9,13,13,6,1,7,12,7,3,5,6,4,8,13,18,25,26,18,25,24,23,22,21,20,19,19,19,19,20,21,22,23,27,28,29,24,10,7,8,9,0,5,4,4,5,6,7,11,10,11,12,13,14,15,16,17,18,19,20,21,22,2,2,3,4,5,12,18,19,20,21,9,10,11,12,13,14,14,14,15,16,15,16,17,18,19,20,22,23,16,24,25,17,18,19,19,18,28,26,27,29,30,31,14,15,10,11,21
856,15,13,12,11,10,8,7,6,14,4,3,2,3,6,7,16,17,16,15,14,13,13,14,15,13,11,10,9,8,8,9,10,11,12,13,14,12,12,5,4,12,11,12,8,10,11,9,13,18,17,24,25,17,24,23,22,21,20,19,18,18,18,18,19,20,21,22,26,27,28,23,9,6,7,8,5,0,1,3,4,5,6,10,9,10,11,12,13,14,15,16,17,18,19,20,21,4,4,5,6,7,11,17,18,19,20,14,15,16,17,18,19,13,13,14,15,14,15,16,17,18,19,21,22,21,23,24,21,20,19,18,17,27,25,26,28,29,30,13,20,15,16,20
857,14,12,11,10,9,7,6,5,13,3,2,1,2,5,6,15,16,15,14,13,12,12,13,14,12,10,9,8,7,7,8,9,10,11,12,13,11,11,4,3,11,10,11,7,9,10,8,12,17,16,23,24,16,23,22,21,20,19,18,17,17,17,17,18,19,20,21,25,26,27,22,8,5,6,7,4,1,0,2,3,4,5,9,8,9,10,11,12,13,14,15,16,17,18,19,20,3,3,4,5,6,10,16,17,18,19,13,14,15,16,17,18,12,12,13,14,13,14,15,16,17,18,20,21,20,22,23,20,19,18,17,16,26,24,25,27,28,29,12,19,14,15,19
859,14,12,11,10,9,7,6,5,13,3,2,1,2,5,6,15,16,15,14,13,12,12,13,14,12,10,9,8,7,7,8,9,10,11,12,13,11,11,4,3,11,10,11,7,9,10,8,12,17,16,23,24,16,23,22,21,20,19,18,17,17,17,17,18,19,20,21,25,26,27,22,8,5,6,7,4,3,2,0,1,2,3,9,8,9,10,11,12,13,14,15,16,17,18,19,20,3,3,4,5,6,10,16,17,18,19,13,14,15,16,17,18,12,12,13,14,13,14,15,16,17,18,20,21,20,22,23,20,19,18,17,16,26,24,25,27,28,29,12,19,14,15,19
860,15,13,12,11,10,8,7,6,14,4,3,2,3,6,7,16,17,16,15,14,13,13,14,15,13,11,10,9,8,8,9,10,11,12,13,14,12,12,5,4,12,11,12,8,10,11,9,13,18,17,24,25,17,24,23,22,21,20,19,18,18,18,18,19,20,21,22,26,27,28,23,9,6,7,8,5,4,3,1,0,1,2,10,9,10,11,12,13,14,15,16,17,18,19,20,21,4,4,5,6,7,11,17,18,19,20,14,15,16,17,18,19,13,13,14,15,14,15,16,17,18,19,21,22,21,23,24,21,20,19,18,17,27,25,26,28,29,30,13,20,15,16,20
862,16,14,13,12,11,9,8,7,15,5,4,3,4,7,8,17,18,17,16,15,14,14,15,16,14,12,11,10,9,9,10,11,12,13,14,15,13,13,6,5,13,12,13,9,11,12,10,14,19,18,25,26,18,25,24,23,22,21,20,19,19,19,19,20,21,22,23,27,28,29,24,10,7,8,9,6,5,4,2,1,0,1,11,10,11,12,13,14,15,16,17,18,19,20,21,22,5,5,6,7,8,12,18,19,20,21,15,16,17,18,19,20,14,14,15,16,15,16,17,18,19,20,22,23,22,24,25,22,21,20,19,18,28,26,27,29,30,31,14,21,16,17,21
863,17,15,14,13,12,10,9,8,16,6,5,4,5,8,9,18,19,18,17,16,15,15,16,17,15,13,12,11,10,10,11,12,13,14,15,16,14,14,7,6,14,13,14,10,12,13,11,15,20,19,26,27,19,26,25,24,23,22,21,20,20,20,20,21,22,23,24,28,29,30,25,11,8,9,10,7,6,5,3,2,1,0,12,11,12,13,14,15,16,17,18,19,20,21,22,23,6,6,7,8,9,13,19,20,21,22,16,17,18,19,20,21,15,15,16,17,16,17,18,19,20,21,23,24,23,25,26,23,22,21,20,19,29,27,28,30,31,32,15,22,17,18,22
877,5,4,4,3,2,2,3,4,4,6,7,8,9,12,13,6,23,22,21,20,19,19,20,21,19,17,16,15,14,14,15,16,17,18,19,20,2,2,5,10,18,1,18,14,16,17,15,19,24,7,14,15,7,14,13,12,11,10,9,8,8,8,8,9,10,11,12,16,17,18,13,9,6,7,8,11,10,9,9,10,11,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10,10,11,12,13,1,7,8,9,10,19,18,17,16,15,14,3,3,4,5,4,5,6,7,8,9,11,12,12,13,14,11,10,9,8,7,17,15,16,18,19,20,3,13,21,22,10
878,6,4,3,2,1,1,2,3,5,5,6,7,8,11,12,7,22,21,20,19,18,18,19,20,18,16,15,14,13,13,14,15,16,17,18,19,3,3,4,9,17,2,17,13,15,16,14,18,23,8,15,16,8,15,14,13,12,11,10,9,9,9,9,10,11,12,13,17,18,19,14,8,5,6,7,10,9,8,8,9,10,11,1,0,1,2,3,4,5,6,7,8,9,10,11,12,9,9,10,11,12,2,8,9,10,11,19,19,18,17,16,15,4,4,5,6,5,6,7,8,9,10,12,13,13,14,15,12,11,10,9,8,18,16,17,19,20,21,4,14,20,21,11
879,7,5,4,3,2,2,3,4,6,6,7,8,9,12,13,8,23,22,21,20,19,19,20,21,19,17,16,15,14,14,15,16,17,18,19,20,4,4,5,10,18,3,18,14,16,17,15,19,24,9,16,17,9,16,15,14,13,12,11,10,10,10,10,11,12,13,14,18,19,20,15,9,6,7,8,11,10,9,9,10,11,12,2,1,0,1,2,3,4,5,6,7,8,9,10,11,10,10,11,12,13,3,9,10,11,12,20,20,19,18,17,16,5,5,6,7,6,7,8,9,10,11,13,14,14,15,16,13,12,11,10,9,19,17,18,20,21,22,5,15,21,22,12
880,8,6,5,4,3,3,4,5,7,7,8,9,10,13,14,9,24,23,22,21,20,20,21,22,20,18,17,16,15,15,16,17,18,19,20,21,5,5,6,11,19,4,19,15,17,18,16,20,25,10,17,18,10,17,16,15,14,13,12,11,11,11,11,12,13,14,15,19,20,21,16,10,7,8,9,12,11,10,10,11,12,13,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,11,12,13,14,4,10,11,12,13,21,21,20,19,18,17,6,6,7,8,7,8,9,10,11,12,14,15,15,16,17,14,13,12,11,10,20,18,19,21,22,23,6,16,22,23,13
881,9,7,6,5,4,4,5,6,8,8,9,10,11,14,15,10,25,24,23,22,21,21,22,23,21,19,18,17,16,16,17,18,19,20,21,22,6,6,7,12,20,5,20,16,18,19,17,21,26,11,18,19,11,18,17,16,15,14,13,12,12,12,12,13,14,15,16,20,21,22,17,11,8,9,10,13,12,11,11,12,13,14,4,3,2,1,0,1,2,3,4,5,6,7,8,9,12,12,13,14,15,5,11,12,13,14,22,22,21,20,19,18,7,7,8,9,8,9,10,11,12,13,15,16,16,17,18,15,14,13,12,11,21,19,20,22,23,24,7,17,23,24,14
882,10,8,7,6,5,5,6,7,9,9,10,11,12,15,16,11,26,25,24,23,22,22,23,24,22,20,19,18,17,17,18,19,20,21,22,23,7,7,8,13,21,6,21,17,19,20,18,22,27,12,19,20,12,19,18,17,16,15,14,13,13,13,13,14,15,16,17,21,22,23,18,12,9,10,11,14,13,12,12,13,14,15,5,4,3,2,1,0,1,2,3,4,5,6,7,8,13,13,14,15,16,6,12,13,14,15,23,23,22,21,20,19,8,8,9,10,9,10,11,12,13,14,16,17,17,18,19,16,15,14,13,12,22,20,21,23,24,25,8,18,24,25,15
883,11,9,8,7,6,6,7,8,10,10,11,12,13,16,17,12,27,26,25,24,23,23,24,25,23,21,20,19,18,18,19,20,21,22,23,24,8,8,9,14,22,7,22,18,20,21,19,23,28,13,20,21,13,20,19,18,17,16,15,14,14,14,14,15,16,17,18,22,23,24,19,13,10,11,12,15,14,13,13,14,15,16,6,5,4,3,2,1,0,1,2,3,4,5,6,7,14,14,15,16,17,7,13,14,15,16,24,24,23,22,21,20,9,9,10,11,10,11,12,13,14,15,17,18,18,19,20,17,16,15,14,13,23,21,22,24,25,26,9,19,25,26,16
884,12,10,9,8,7,7,8,9,11,11,12,13,14,17,18,13,28,27,26,25,24,24,25,26,24,22,21,20,19,19,20,21,22,23,24,25,9,9,10,15,23,8,23,19,21,22,20,24,29,14,21,22,14,21,20,19,18,17,16,15,15,15,15,16,17,18,19,23,24,25,20,14,11,12,13,16,15,14,14,15,16,17,7,6,5,4,3,2,1,0,1,2,3,4,5,6,15,15,16,17,18,8,14,15,16,17,25,25,24,23,22,21,10,10,11,12,11,12,13,14,15,16,18,19,19,20,21,18,17,16,15,14,24,22,23,25,26,27,10,20,26,27,17
885,13,11,10,9,8,8,9,10,12,12,13,14,15,18,19,14,29,28,27,26,25,25,26,27,25,23,22,21,20,20,21,22,23,24,25,26,10,10,11,16,24,9,24,20,22,23,21,25,30,15,22,23,15,22,21,20,19,18,17,16,16,16,16,17,18,19,20,24,25,26,21,15,12,13,14,17,16,15,15,16,17,18,8,7,6,5,4,3,2,1,0,1,2,3,4,5,16,16,17,18,19,9,15,16,17,18,26,26,25,24,23,22,11,11,12,13,12,13,14,15,16,17,19,20,20,21,22,19,18,17,16,15,25,23,24,26,27,28,11,21,27,28,18
886,14,12,11,10,9,9,10,11,13,13,14,15,16,19,20,15,30,29,28,27,26,26,27,28,26,24,23,22,21,21,22,23,24,25,26,27,11,11,12,17,25,10,25,21,23,24,22,26,31,16,23,24,16,23,22,21,20,19,18,17,17,17,17,18,19,20,21,25,26,27,22,16,13,14,15,18,17,16,16,17,18,19,9,8,7,6,5,4,3,2,1,0,1,2,3,4,17,17,18,19,20,10,16,17,18,19,27,27,26,25,24,23,12,12,13,14,13,14,15,16,17,18,20,21,21,22,23,20,19,18,17,16,26,24,25,27,28,29,12,22,28,29,19
887,15,13,12,11,10,10,11,12,14,14,15,16,17,20,21,16,31,30,29,28,27,27,28,29,27,25,24,23,22,22,23,24,25,26,27,28,12,12,13,18,26,11,26,22,24,25,23,27,32,17,24,25,17,24,23,22,21,20,19,18,18,18,18,19,20,21,22,26,27,28,23,17,14,15,16,19,18,17,17,18,19,20,10,9,8,7,6,5,4,3,2,1,0,1,2,3,18,18,19,20,21,11,17,18,19,20,28,28,27,26,25,24,13,13,14,15,14,15,16,17,18,19,21,22,22,23,24,21,20,19,18,17,27,25,26,28,29,30,13,23,29,30,20
888,16,14,13,12,11,11,12,13,15,15,16,17,18,21,22,17,32,31,30,29,28,28,29,30,28,26,25,24,23,23,24,25,26,27,28,29,13,13,14,19,27,12,27,23,25,26,24,28,33,18,25,26,18,25,24,23,22,21,20,19,19,19,19,20,21,22,23,27,28,29,24,18,15,16,17,20,19,18,18,19,20,21,11,10,9,8,7,6,5,4,3,2,1,0,1,2,19,19,20,21,22,12,18,19,20,21,29,29,28,27,26,25,14,14,15,16,15,16,17,18,19,20,22,23,23,24,25,22,21,20,19,18,28,26,27,29,30,31,14,24,30,31,21
889,17,15,14,13,12,12,13,14,16,16,17,18,19,22,23,18,33,32,31,30,29,29,30,31,29,27,26,25,24,24,25,26,27,28,29,30,14,14,15,20,28,13,28,24,26,27,25,29,34,19,26,27,19,26,25,24,23,22,21,20,20,20,20,21,22,23,24,28,29,30,25,19,16,17,18,21,20,19,19,20,21,22,12,11,10,9,8,7,6,5,4,3,2,1,0,1,20,20,21,22,23,13,19,20,21,22,30,30,29,28,27,26,15,15,16,17,16,17,18,19,20,21,23,24,24,25,26,23,22,21,20,19,29,27,28,30,31,32,15,25,31,32,22
